time,raw_signal,raw_isosbestic,trial_cue,lever1,lever2,shock
3.8,60.99143838142132,47.68428577373068,False,False,False,False
3.85,60.14888087776148,47.69511618664658,False,False,False,False
3.9,60.62031479070073,48.70686214106705,False,False,False,False
3.95,60.15880726894188,48.659336926842904,False,False,False,False
4.0,60.15997136441954,47.743005648652044,False,False,False,False
4.05,60.27465571542367,48.09958055131709,False,False,False,False
4.1,60.362857691309856,47.778771020082935,False,False,False,False
4.15,60.15214945672526,47.64018604770752,False,False,False,False
4.2,59.61243511737418,48.28978284318802,False,False,False,False
4.25,59.856897500788044,47.69838524551687,False,False,False,False
4.3,59.99630573516532,48.82275962407559,False,False,False,False
4.35,60.265880503229326,47.78342706128795,False,False,False,False
4.4,59.203872182402925,47.46190770847842,False,False,False,False
4.45,60.062971020412505,47.909001098958925,False,False,False,False
4.5,59.64635366567293,47.41492870650042,False,False,False,False
4.55,59.53909538605746,48.13491165821434,False,False,False,False
4.6,59.2277427883431,48.28291689385686,False,False,False,False
4.65,59.65294923485094,47.54349441785186,False,False,False,False
4.7,58.87806461956961,47.70776821068764,False,False,False,False
4.75,58.59962131038191,47.07844389075833,False,False,False,False
4.8,58.794131366449506,47.475653378938716,False,False,False,False
4.85,59.06324428670728,47.588126155552146,False,False,False,False
4.9,59.387492608752055,47.60188750588278,False,False,False,False
4.95,59.83722183049814,48.554017222953874,False,False,False,False
5.0,59.88612187463651,48.293942887971795,False,False,False,False
5.05,58.87238255559533,47.46502374262445,False,False,False,False
5.1,59.515947833311124,48.032604181695014,False,False,False,False
5.15,58.8286415459989,47.370373517534496,False,False,False,False
5.2,58.67147921678592,47.71416120072601,False,False,False,False
5.25,59.71883811294502,47.54364633416118,False,False,False,False
5.3,59.49099223352303,47.96072728470819,False,False,False,False
5.35,59.86573688698387,46.93488892844096,False,False,False,False
5.4,59.059861970607244,46.687301060751494,False,False,False,False
5.45,77.96056077850827,61.563189785950975,False,False,False,False
5.5,77.58621790815276,61.98840116199015,False,False,False,False
5.55,77.85451225002844,61.15497510539221,False,False,False,False
5.6,76.97620845444989,62.195184865660096,False,False,False,False
5.65,77.41979098645517,61.57904249891242,False,False,False,False
5.7,77.43027163487626,61.67634410825773,False,False,False,False
5.75,77.54805064486328,60.939365488171454,False,False,False,False
5.8,77.57001700562947,62.619223906856234,False,False,False,False
5.85,77.92754880262622,61.61666794753139,False,False,False,False
5.9,77.88297062415258,61.143774499395846,False,False,False,False
5.95,77.95799553456764,62.215250389669116,False,False,False,False
6.0,77.49386185140384,61.63965520052979,False,False,False,False
6.05,78.5642012003749,61.60323993197573,False,False,False,False
6.1,77.52886805911083,61.42608211180488,False,False,False,False
6.15,78.17178178665188,61.86320229458557,False,False,False,False
6.2,77.7741626118305,60.97537110203883,False,False,False,False
6.25,76.76457066315697,60.724748234956955,False,False,False,False
6.3,78.3590210567268,61.135602495352614,False,False,False,False
6.35,77.06795687988877,60.98670946577738,False,False,False,False
6.4,77.16097217600229,61.68636219194866,False,False,False,False
6.45,77.11984816109789,60.980902972872116,False,False,False,False
6.5,76.62102451464023,61.12551969011975,False,False,False,False
6.55,76.39177807661203,61.318977726660776,False,False,False,False
6.6,77.03783243489174,60.497904202297214,False,False,False,False
6.65,77.41122496676245,60.29082559297738,False,False,False,False
6.7,77.0386674917228,62.03543746691338,False,False,False,False
6.75,76.55043457342478,60.92386776049333,False,False,False,False
6.8,76.05159917112806,60.27586390546337,False,False,False,False
6.85,77.1914539310825,60.098537744950946,False,False,False,False
6.9,76.71912819245144,60.98291844477012,False,False,False,False
6.95,75.86799277795436,60.6526399535509,False,False,False,False
7.0,76.31084610617054,61.35401662196263,False,False,False,False
7.05,75.86312379598371,60.71238321889334,False,False,False,False
7.1,75.70521515870847,60.195026612405435,False,False,False,False
7.15,75.60843634205372,60.71978149139454,False,False,False,False
7.2,75.44245142143676,59.96456736371842,False,False,False,False
7.25,75.3664709533788,61.581587869655245,False,False,False,False
7.3,75.38592669795437,60.288089348630855,False,False,False,False
7.35,74.99926602754105,59.36481359713158,False,False,False,False
7.4,75.21341578091965,60.77598392705302,False,False,False,False
7.45,75.51972792364435,60.34842887042388,False,False,False,False
7.5,75.36498062904191,61.36723448533697,False,False,False,False
7.55,75.37982921839375,60.137182066878445,False,False,False,False
7.6,74.97895312876899,59.67885420367297,False,False,False,False
7.65,73.60825303576901,60.09326967042467,False,False,False,False
7.7,75.68302975865315,60.95494056698206,False,False,False,False
7.75,74.79500147487475,61.1953277281424,False,False,False,False
7.8,74.45083480787495,59.743151605215935,False,False,False,False
7.85,75.25064001200714,59.84418177276109,False,False,False,False
7.9,73.83229160687289,60.11039172305318,False,False,False,False
7.95,74.62515951714681,60.112484835525706,False,False,False,False
8.0,74.72782906148045,60.25839384844807,False,False,False,False
8.05,74.73606230357689,60.305323927929244,False,False,False,False
8.1,75.39450840145487,60.400018633225265,False,False,False,False
8.15,74.32473586007313,59.39068658048692,False,False,False,False
8.2,74.3625473999651,60.0237008679385,False,False,False,False
8.25,74.58749017509363,61.261535408508784,False,False,False,False
8.3,74.1331432479944,59.826078458875,False,False,False,False
8.35,74.38798771860021,59.941250934984716,False,False,False,False
8.4,74.08391564449512,59.639338933649945,False,False,False,False
8.45,73.3182681821995,59.41634938305284,False,False,False,False
8.5,74.93669197182325,60.212310318434184,False,False,False,False
8.55,74.0732346808779,59.57018212756587,False,False,False,False
8.6,74.96173504701547,60.48965472791102,False,False,False,False
8.65,74.37676976300128,59.13827155414606,False,False,False,False
8.7,74.6741576345424,59.27739726588195,False,False,False,False
8.75,74.82804692487755,60.418067789496895,False,False,False,False
8.8,74.69630065868736,59.10557374804158,False,False,False,False
8.85,74.11232051792233,59.67900765868492,False,False,False,False
8.9,74.59275449557539,59.38534528168683,False,False,False,False
8.95,74.50082709280419,58.90470171229372,False,False,False,False
9.0,75.24542475423777,59.44305194146875,False,False,False,False
9.05,74.41945660554774,60.46330513482902,False,False,False,False
9.1,75.09878138644216,58.98200294989093,False,False,False,False
9.15,74.66910015603943,59.60325380612946,False,False,False,False
9.2,74.96130546040311,59.207863438044406,False,False,False,False
9.25,75.26566311208326,58.95866692895066,False,False,False,False
9.3,74.34885404270666,59.27861017237694,False,False,False,False
9.35,73.3652405718809,60.005993447690834,False,False,False,False
9.4,74.65645815547693,59.39809385901539,False,False,False,False
9.45,75.08158819797787,59.205467952152716,False,False,False,False
9.5,73.36530673473112,60.334637393974255,False,False,False,False
9.55,75.17126997091663,60.02177053519014,False,False,False,False
9.6,73.79420584990687,59.94649009897004,False,False,False,False
9.65,74.45628687190708,59.10087014159458,False,False,False,False
9.7,75.53963475391852,60.220173320566424,False,False,False,False
9.75,73.85847659160518,60.03781940511555,False,False,False,False
9.8,74.573776917341,59.78043172088814,False,False,False,False
9.85,74.10464998498101,60.16011169096727,False,False,False,False
9.9,74.09708526542978,59.77814721779848,False,False,False,False
9.95,74.42714545362723,60.304060917511876,False,False,False,False
10.0,75.27191896271951,59.91703330111943,False,False,False,False
10.05,74.96674559653636,59.40061347404958,False,False,False,False
10.1,74.4571587895801,59.48746289095396,False,False,False,False
10.15,74.81372991800052,60.0231731278093,False,False,False,False
10.2,74.24882017526072,58.599379987711266,False,False,False,False
10.25,74.14194260109029,59.58824359179536,False,False,False,False
10.3,73.36746182943607,60.32845309580969,False,False,False,False
10.35,74.41192862876372,59.89726226344494,False,False,False,False
10.4,73.87270540422347,58.873245765519655,False,False,False,False
10.45,74.31711744944393,58.89317032537957,False,False,False,False
10.5,74.98789089846535,60.54047711576463,False,False,False,False
10.55,73.66459601545573,59.8642568978569,False,False,False,False
10.6,74.52627985205169,59.569652232994656,False,False,False,False
10.65,74.54548962160433,59.05381301980255,False,False,False,False
10.7,73.9624839710645,59.22812749179186,False,False,False,False
10.75,74.23213876280961,60.734329525629626,False,False,False,False
10.8,74.84719656508125,59.90693270781922,False,False,False,False
10.85,74.08113572054916,60.05125421688535,False,False,False,False
10.9,74.20515571466757,59.56577960209802,False,False,False,False
10.95,74.51537050691336,59.46217922412148,False,False,False,False
11.0,75.5133806098801,60.2344593926622,False,False,False,False
11.05,74.11065950483811,60.45428167249505,False,False,False,False
11.1,73.92147066399308,59.94268974379949,False,False,False,False
11.15,74.76584151384205,59.9049172133567,False,False,False,False
11.2,74.63777690460081,60.73565478972698,False,False,False,False
11.25,74.38330374545043,60.705462372743646,False,False,False,False
11.3,74.5178723010734,60.67701690430696,False,False,False,False
11.35,74.96414363055113,60.44622872636813,False,False,False,False
11.4,74.35679363634281,60.13187300449107,False,False,False,False
11.45,74.2949086378863,60.84100686618642,False,False,False,False
11.5,75.08604148089343,60.319053848729126,False,False,False,False
11.55,74.00241366551357,60.120792503202146,False,False,False,False
11.6,75.08550939270512,59.313013547241304,False,False,False,False
11.65,74.7315971451455,61.14102519496044,False,False,False,False
11.7,75.30195549852702,59.61388192927012,False,False,False,False
11.75,75.24670704277524,59.00381264642346,False,False,False,False
11.8,75.43580370918102,60.02231863251443,False,False,False,False
11.85,76.1286252193824,60.501508311535225,False,False,False,False
11.9,75.65921529824811,59.428508763083826,False,False,False,False
11.95,75.03362798417083,60.44619400552907,False,False,False,False
12.0,75.23589813811422,60.3111876194614,False,False,False,False
12.05,75.76473710977399,60.61961709818019,False,False,False,False
12.1,76.30035265248299,60.81431754825873,False,False,False,False
12.15,75.086724011359,60.982648054847964,False,False,False,False
12.2,75.87180948688535,60.61964552076952,False,False,False,False
12.25,75.84900910259753,60.871402556416406,False,False,False,False
12.3,74.84177386559831,61.53847716020443,False,False,False,False
12.35,76.00004825181234,61.11929049083009,False,False,False,False
12.4,75.42044240901572,59.895914220149244,False,False,False,False
12.45,75.68967591112683,60.89319307166036,False,False,False,False
12.5,75.76026676580241,60.92170063328125,False,False,False,False
12.55,75.42069890430032,61.74904692558549,False,False,False,False
12.6,75.07302732442825,61.68309932295613,False,False,False,False
12.65,75.60450428910006,61.0861404851935,False,False,False,False
12.7,75.88313390048074,61.26058845101887,False,False,False,False
12.75,75.3701624397013,60.914978232533514,False,False,False,False
12.8,76.18199534564921,61.25365792064505,False,False,False,False
12.85,74.61213291889587,62.386410449291276,False,False,False,False
12.9,75.47674308744733,61.64312973134768,False,False,False,False
12.95,75.82123446439654,60.65026965531051,False,False,False,False
13.0,76.06018234604093,60.987215128927474,False,False,False,False
13.05,76.78090751087684,61.699837945693695,False,False,False,False
13.1,75.71316894860519,60.68046361917485,False,False,False,False
13.15,76.48553927593275,61.86952250775537,False,False,False,False
13.2,76.02615066826063,60.26299473733868,False,False,False,False
13.25,76.78973794757955,61.78953970825307,False,False,False,False
13.3,76.44310994821309,61.31642363781238,False,False,False,False
13.35,77.0708200110873,61.41196899917091,False,False,False,False
13.4,76.13237313895532,61.703736468104786,False,False,False,False
13.45,76.97025696378195,62.11645474746805,False,False,False,False
13.5,76.01674161313274,61.81995048368769,False,False,False,False
13.55,76.44755927394033,62.04569640625934,False,False,False,False
13.6,77.10082361195845,61.64921294116369,False,False,False,False
13.65,76.50530097545276,61.99654225149209,False,False,False,False
13.7,77.3563266020768,61.37182637872857,False,False,False,False
13.75,76.5406951698866,62.10974112918359,False,False,False,False
13.8,77.15642442452138,61.5983143161923,False,False,False,False
13.85,77.1583303336609,61.98551906456773,False,False,False,False
13.9,77.83888771710768,62.28552193878769,False,False,False,False
13.95,78.78575389303076,62.05666768086936,False,False,False,False
14.0,77.83342854160371,60.674108361953294,False,False,False,False
14.05,77.64861308965354,61.11753874120799,False,False,False,False
14.1,78.0349405098676,61.912833120776,False,False,False,False
14.15,77.98111299213122,61.57012107259209,False,False,False,False
14.2,78.17189180962455,62.24283321496469,False,False,False,False
14.25,78.52529325082416,62.4953653025386,False,False,False,False
14.3,78.6730091094888,63.11057300481505,False,False,False,False
14.35,78.16262335220053,61.437201191431704,False,False,False,False
14.4,78.66138109472709,62.28457686040759,False,False,False,False
14.45,78.68964684187138,62.094589264868745,False,False,False,False
14.5,79.53858462661036,61.8308994128001,False,False,False,False
14.55,79.12324088021276,62.444710856495504,False,False,False,False
14.6,79.37512198161255,61.65622103965351,False,False,False,False
14.65,78.25017919627656,61.667399472618584,False,False,False,False
14.7,79.03699407756393,62.62081746670856,False,False,False,False
14.75,78.55409904598585,62.328550276121724,False,False,False,False
14.8,79.76004753955249,62.10331075599826,False,False,False,False
14.85,79.1107745738457,61.95964459002045,False,False,False,False
14.9,78.01217595642329,61.808623926398184,False,False,False,False
14.95,78.16580619837593,62.228166535623494,False,False,False,False
15.0,79.32584925371152,62.763511651263464,False,False,False,False
15.05,78.64309073119074,62.73263309088011,False,False,False,False
15.1,78.38143489085992,62.390688838440234,False,False,False,False
15.15,78.5516915394188,63.07827830569572,False,False,False,False
15.2,78.03246162488017,61.94971109383826,False,False,False,False
15.25,78.28937467668158,62.983005326700656,False,False,False,False
15.3,78.40443005545731,62.743960801390585,False,False,False,False
15.35,78.55583445411567,62.36701921905025,False,False,False,False
15.4,78.74398354606463,62.51503969563023,False,False,False,False
15.45,77.4770437535159,62.676227368915086,False,False,False,False
15.5,78.15462323619936,61.26109863717723,False,False,False,False
15.55,79.04979763506088,63.04595930693414,False,False,False,False
15.6,78.10553067668013,62.65631212594825,False,False,False,False
15.65,77.87461602580066,63.11079430638871,False,False,False,False
15.7,77.88886571627336,62.11481939358805,False,False,False,False
15.75,78.07884635849959,62.64158615570205,False,False,False,False
15.8,77.3558763969619,62.697138654119705,False,False,False,False
15.85,77.13479796174828,62.31608728510304,False,False,False,False
15.9,77.9458452211177,62.73956378641764,False,False,False,False
15.95,78.40757084234488,62.65716879309261,False,False,False,False
16.0,78.74913956745982,62.828771565481915,False,False,False,False
16.05,77.82078779640241,62.4708109479048,False,False,False,False
16.1,77.72948597873341,62.128564247049255,False,False,False,False
16.15,77.87736714054095,62.38057436003324,False,False,False,False
16.2,76.81938573429984,62.49051902528685,False,False,False,False
16.25,78.37567197772603,62.130736865811606,False,False,False,False
16.3,77.05583751916238,62.38030119362358,False,False,False,False
16.35,76.92450987819893,63.03041990596155,False,False,False,False
16.4,78.27897281311857,62.861373268703886,False,False,False,False
16.45,78.4569810369989,63.10760379357351,False,False,False,False
16.5,77.72303968813154,62.754854604536206,False,False,False,False
16.55,77.88565056158167,61.7894743021651,False,False,False,False
16.6,77.52005724118344,62.28718069853988,False,False,False,False
16.65,77.14986406479366,62.6084327243943,False,False,False,False
16.7,78.4794923712586,61.91784067068384,False,False,False,False
16.75,77.32662688979893,61.75875504814811,False,False,False,False
16.8,77.84781591446536,62.45904161099919,False,False,False,False
16.85,76.92550612590699,62.58114295104886,False,False,False,False
16.9,77.48852389043044,62.4890928707754,False,False,False,False
16.95,77.81124593467341,62.81794064797799,False,False,False,False
17.0,77.52933334182084,62.02884273617873,False,False,False,False
17.05,77.32625731421221,63.27121289967755,False,False,False,False
17.1,77.75325968594284,62.232167610112214,False,False,False,False
17.15,77.91191373711398,63.47082116692016,False,False,False,False
17.2,78.55713342449343,61.96961116806562,False,False,False,False
17.25,78.34286597216054,61.88919088545855,False,False,False,False
17.3,78.39031894261724,62.241534126377665,False,False,False,False
17.35,78.3171629383553,62.16527741367366,False,False,False,False
17.4,78.89318788396034,62.4799788349682,False,False,False,False
17.45,78.53457266932668,62.670614604588074,False,False,False,False
17.5,78.67203927477067,61.656179225792926,False,False,False,False
17.55,77.99633591203677,61.93421347856515,False,False,False,False
17.6,78.29623543884588,63.45131827944553,False,False,False,False
17.65,77.87032842024514,62.65673014146469,False,False,False,False
17.7,77.91715763960275,62.85220539657389,False,False,False,False
17.75,77.50737750333404,62.82557884386368,False,False,False,False
17.8,78.19025002893957,62.98253620876382,False,False,False,False
17.85,78.32469172634526,62.12784877451297,False,False,False,False
17.9,77.5495199401233,62.28945519966731,False,False,False,False
17.95,78.57276161181235,61.31212741120542,False,False,False,False
18.0,77.45073734720859,61.96705021760378,False,False,False,False
18.05,77.84340069901951,62.370484141633604,False,False,False,False
18.1,78.14402350753858,61.465972273579446,False,False,False,False
18.15,78.62544097638238,61.19419817027452,False,False,False,False
18.2,78.13067994262059,62.39412682197508,False,False,False,False
18.25,78.50282145105625,62.5266936437489,False,False,False,False
18.3,77.860801926273,62.28211952375408,False,False,False,False
18.35,77.47973213014386,61.693988248748205,False,False,False,False
18.4,77.92123543983196,62.014470407990004,False,False,False,False
18.45,78.23122297355796,62.717841552056996,False,False,False,False
18.5,78.10109928792477,63.26493868167201,False,False,False,False
18.55,77.81003682873042,62.16210637711999,False,False,False,False
18.6,77.67029728479685,62.417524412587504,False,False,False,False
18.65,76.74933794415665,61.63269396003015,False,False,False,False
18.7,76.92874828350905,61.78813416228165,False,False,False,False
18.75,77.72246259484126,62.020261228281264,False,False,False,False
18.8,77.95366650125564,61.22276570931669,False,False,False,False
18.85,77.19023384361903,62.51131936570986,False,False,False,False
18.9,77.25098157146977,61.65541807418001,False,False,False,False
18.95,77.69442589596413,63.096089723845125,False,False,False,False
19.0,77.90307460631625,62.364233846291555,False,False,False,False
19.05,77.58546792047287,62.36504803506058,False,False,False,False
19.1,77.38525067841968,62.52248819005303,False,False,False,False
19.15,77.08682291917543,61.790636586782696,False,False,False,False
19.2,77.67951106290748,61.881955363730576,False,False,False,False
19.25,78.01140609477793,62.33898510156017,False,False,False,False
19.3,77.8178974475388,61.67290270949875,False,False,False,False
19.35,77.03800583563562,62.2554701510039,False,False,False,False
19.4,77.96436677733016,61.629050105262934,False,False,False,False
19.45,76.94399014335613,61.98525796183666,False,False,False,False
19.5,77.44628011687242,61.14860352853817,False,False,False,False
19.55,77.30250623869819,61.35471676721606,False,False,False,False
19.6,77.1218840703775,63.196138677829616,False,False,False,False
19.65,77.11354312236638,62.25338315130086,False,False,False,False
19.7,77.19570440839152,61.55233122295412,False,False,False,False
19.75,77.11534517241361,61.52096547637985,False,False,False,False
19.8,76.98965845968944,62.30178717859451,False,False,False,False
19.85,76.54128142179015,62.690500592078344,False,False,False,False
19.9,76.80393429712784,61.423586581522905,False,False,False,False
19.95,76.65743818490228,62.03841811414655,False,False,False,False
20.0,77.50402544281367,61.481228438015705,True,False,False,False
20.05,78.617556315268,61.53532048935704,False,False,False,False
20.1,79.37523281458097,61.194825517342295,False,False,False,False
20.15,81.33996384781116,62.020355249856756,False,False,False,False
20.2,80.77256742398532,61.44660711068718,False,False,False,False
20.25,80.44903409673928,61.45823389669928,False,False,False,False
20.3,80.10284948571618,61.615718473207885,False,False,False,False
20.35,79.72921877600847,62.21858252602796,False,False,False,False
20.4,78.82942480310876,61.70065057747582,False,False,False,False
20.45,79.36674347487171,62.004081763185305,False,False,False,False
20.5,78.08068699600787,62.115461015553024,False,False,False,False
20.55,77.76855642144382,61.09633198665921,False,False,False,False
20.6,78.55681817177852,61.6515801823651,False,False,False,False
20.65,78.11961698782194,61.30898420887317,False,False,False,False
20.7,78.31520329227187,61.215759641025244,False,False,False,False
20.75,76.63530469659152,60.791828130609595,False,False,False,False
20.8,77.98990066845028,61.516646537567574,False,False,False,False
20.85,78.15896757441027,61.79464847511204,False,False,False,False
20.9,76.94271302866156,61.03784748005274,False,False,False,False
20.95,77.51250274281756,61.87093738467376,False,False,False,False
21.0,77.81467878542995,61.44642699733737,False,False,False,False
21.05,77.93842962907807,61.158658620980916,False,False,False,False
21.1,77.27703924153454,61.79225731730584,False,False,False,False
21.15,77.87313032883226,61.90988925465254,False,False,False,False
21.2,77.2053712241544,62.374871478486014,False,False,False,False
21.25,77.60377697121929,61.42319749192588,False,False,False,False
21.3,76.94966743596457,61.8450110559457,False,False,False,False
21.35,76.6233032430135,61.702588905850845,False,False,False,False
21.4,77.21686540063875,60.9340847876359,False,False,False,False
21.45,77.32213926059259,61.373767739467716,False,False,False,False
21.5,76.80892190436741,61.30396481178394,False,False,False,False
21.55,78.05232600679115,61.44356104048773,False,False,False,False
21.6,77.44285142632263,61.66221101446104,False,False,False,False
21.65,77.69544318542229,62.11306675219325,False,False,False,False
21.7,75.92921853250076,61.81912463997006,False,False,False,False
21.75,77.8726175921904,62.61565164129884,False,False,False,False
21.8,77.54286991868092,62.21717653426351,False,False,False,False
21.85,76.50406188605015,61.85820054962882,False,False,False,False
21.9,76.35378388087189,61.56790996704383,False,False,False,False
21.95,77.26939027688756,62.08986771718935,False,False,False,False
22.0,77.33839567688779,61.99080834846554,False,False,False,False
22.05,77.15050374082918,61.63947863873564,False,False,False,False
22.1,77.14231889616734,60.804768884753,False,False,False,False
22.15,75.85815949432893,60.95301802758095,False,False,False,False
22.2,77.11990654142397,61.10829908422153,False,False,False,False
22.25,77.63873942689334,61.708729135386655,False,False,True,False
22.3,77.71323846086912,61.10304738140296,False,False,False,False
22.35,76.32514633080561,61.02697173531451,False,False,False,False
22.4,77.10181289258112,61.26755765694231,False,False,False,False
22.45,77.0290700692235,61.98427787917847,False,False,False,False
22.5,78.16732236765985,61.112057843932654,False,False,False,False
22.55,77.12203553862405,61.6091068691496,False,False,False,False
22.6,78.58337684724134,61.26701462467413,False,False,False,False
22.65,78.74112367268167,61.07867425825095,False,False,False,False
22.7,78.1647015481964,61.98610306107283,False,False,False,False
22.75,79.82647642578812,61.7187716594211,False,False,False,False
22.8,79.48922753131781,61.23333433807673,False,False,False,False
22.85,80.4479041070093,61.38045376939452,False,False,False,False
22.9,81.3478229006768,61.42747582552832,False,False,False,False
22.95,81.64885785333868,61.33000614741451,False,False,False,False
23.0,81.2739748705387,61.229399484557575,False,False,False,False
23.05,80.83184476523736,61.66684973813905,False,False,False,False
23.1,80.15876511074201,61.35594648502334,False,False,False,False
23.15,81.54004151041524,60.73509731755185,False,False,False,False
23.2,81.13067507344883,61.445933694133224,False,False,False,False
23.25,80.37630248626347,61.12147489735969,False,False,False,False
23.3,80.81420358732278,61.676222253536125,False,False,False,False
23.35,80.74676436793492,60.87066726230858,False,False,False,False
23.4,81.22537686704634,61.16995421668396,False,False,False,False
23.45,80.0283150538153,61.48694807172429,False,False,False,False
23.5,79.19092351669667,62.459239301473886,False,False,False,False
23.55,79.75923431256024,61.547579289009896,False,False,False,False
23.6,78.14333323749067,62.01194163620188,False,False,False,False
23.65,77.45006660711147,61.380129304083354,False,False,False,False
23.7,78.82511753016297,59.9931050537466,False,False,False,False
23.75,78.31710537881634,61.4269795708612,False,False,False,False
23.8,77.66948270930367,60.689003712935666,False,False,False,False
23.85,77.69622786519709,61.61223350516923,False,False,False,False
23.9,76.98285756920477,61.26361657908168,False,False,False,False
23.95,76.4874976979957,60.9877869835827,False,False,False,False
24.0,76.70061297321367,61.100493574889455,False,False,False,False
24.05,76.8035154901376,61.41981284535748,False,False,False,False
24.1,76.98825985333404,61.289855490878224,False,False,False,False
24.15,76.48606665521979,61.533340341453695,False,False,False,False
24.2,76.10028941822821,60.50322709442963,False,False,False,False
24.25,76.83903995916279,61.26425930540002,False,False,False,False
24.3,75.69753393795698,61.250271818265475,False,False,False,False
24.35,76.12215066723239,60.07216431125227,False,False,False,False
24.4,75.36455927746373,60.6844326772699,False,False,False,False
24.45,75.9492567579729,60.09695948414836,False,False,False,False
24.5,76.30873084458295,60.948771410346154,False,False,False,False
24.55,76.72884098783831,61.29415196883247,False,False,False,False
24.6,75.96004601329491,60.114585775702025,False,False,False,False
24.65,76.15697768617466,60.14650017030919,False,False,False,False
24.7,75.73640426068665,60.21077250592477,False,False,False,False
24.75,75.00278796994094,61.00530586861506,False,False,False,False
24.8,75.39405753481067,60.760089701577556,False,False,False,False
